VehicleAge,VehBCost,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,WarrantyCost,IsBadBuy
4,10140,1,74669,11110,1389,1
4,8885,1,83244,8331,1503,0
4,8395,2,62847,8120,630,1
6,6040,1,78357,7296,1506,1
7,5000,1,76960,3487,1806,1
4,8010,1,59344,6613,671,1
8,6000,1,76275,2821,2274,1
7,7320,1,52695,6282,1220,0
5,9930,2,98157,11736,1197,0
6,9055,1,89490,9727,2152,0
7,7400,1,89189,7036,2452,1
4,7240,1,51383,8675,1334,0
4,6135,1,42000,5635,834,0
4,7200,1,87565,11212,1633,0
3,7900,2,70758,7892,1272,0
5,4170,2,87252,5713,1503,1
5,5550,2,98675,8041,2495,0
6,5005,1,91909,4476,2639,1
4,7200,1,40029,8313,764,0
6,4455,1,87495,4634,1803,1
8,7300,2,60478,6525,1320,1
6,5800,1,80289,4567,2412,1
5,5650,1,87096,4465,983,0
3,7885,1,81460,14108,983,1
4,4200,2,53475,4876,505,1
5,6695,1,72254,4997,569,0
6,5830,2,93418,6062,909,0
4,8250,1,82142,7344,1633,0
3,7685,1,83418,10752,1633,0
5,5215,2,83842,5557,1503,1
2,10495,2,81323,11732,594,0
3,7445,1,72576,10806,1506,1
4,4660,1,61212,5722,1020,1
3,7160,2,86088,9471,1503,0
7,3960,1,72708,3891,1455,1
4,5520,1,68956,8741,533,0
6,7235,1,48694,7181,1944,1
4,7840,1,78686,7750,1974,0
7,3465,2,79431,2587,1455,1
3,8300,2,67452,8615,1118,1
4,5825,2,67745,4616,728,0
2,7000,1,83249,9352,2152,0
2,6965,1,74265,10265,1974,0
3,8440,1,60233,9376,1313,0
4,7250,1,78995,7309,1506,1
4,4640,1,75568,4383,920,1
1,5700,2,49525,7703,975,1
7,4660,1,87400,3946,1283,1
5,9495,3,81557,9934,983,1
3,7300,2,71002,7684,1974,0
3,5900,2,36945,6754,882,0
8,8000,1,83414,7009,1543,1
7,5745,1,88123,5034,1413,1
3,7640,2,79627,11217,686,0
5,4865,2,73693,3570,1155,1
5,5440,3,86141,6117,1243,1
5,4100,2,90190,4636,1341,1
4,6605,1,73980,7053,1155,1
4,5255,2,75279,6354,803,1
5,4200,2,42906,4833,975,0
6,8275,1,97544,9578,909,1
6,6500,1,86438,6313,1893,1
5,5255,1,78103,5510,803,1
5,7040,1,60747,8075,825,1
4,5790,2,59603,6349,1086,1
2,7800,2,42871,8164,834,0
4,8045,1,84163,11082,1243,0
9,7625,1,97469,6949,1497,1
4,7800,2,73225,8607,1974,0
6,4820,1,84722,1,2063,0
4,6655,1,61502,7534,1411,1
7,6000,2,63440,4181,2003,0
6,3330,1,96810,3367,1353,0
5,8050,1,92661,11801,1197,1
8,4405,1,90250,4345,2939,1
6,6350,1,66600,5039,3415,1
6,3300,1,100684,5300,2891,1
7,4385,1,72423,3280,1220,0
8,3160,1,72722,3531,1455,1
6,3795,1,85234,3858,1543,1
3,7230,1,70007,8403,1974,0
2,8015,1,78925,10400,1506,0
8,7030,1,56870,5679,971,1
3,6125,2,50399,5835,1086,0
5,9775,1,92089,13598,1341,1
6,7100,1,94172,7509,1053,0
5,4355,1,97870,4542,1341,1
5,5005,1,80379,5370,5092,0
6,3990,1,84587,3635,1673,1
4,9555,1,47325,9795,623,0
5,6530,1,85523,8139,1373,0
1,10080,2,60929,11612,1215,0
7,8250,1,72627,7529,1455,1
3,3385,1,93800,5346,1053,0
5,4360,2,55288,3285,671,1
4,5840,1,89478,5792,983,0
6,8100,1,82441,7327,1543,0
5,10135,1,62995,5597,825,0
5,5685,2,83829,4820,1243,1
6,5110,1,48488,4095,993,1
5,5430,2,67273,5728,728,0
4,6060,1,53884,6147,1086,0
4,3860,2,88177,5585,983,1
6,8150,1,80049,7492,983,0
2,7800,1,50022,8399,920,1
4,5135,2,96450,6773,2495,1
1,8040,2,57190,8654,920,1
2,7200,2,51215,8609,754,0
5,4945,1,57060,3902,754,1
2,7490,2,66976,10506,728,0
7,7900,1,71285,5372,1455,1
4,5320,2,77780,5148,803,0
5,3175,1,90787,4967,1341,1
5,4280,2,75098,4655,1155,0
5,6240,2,86691,7033,594,1
4,5580,1,69101,6616,1411,1
2,7735,2,66581,7067,1801,0
3,5800,1,76677,7532,920,1
4,4840,1,85004,4842,1243,1
5,8260,1,76530,8634,1974,1
4,4860,1,59435,0,671,1
4,7845,1,84595,8059,2152,0
7,6820,2,85467,5847,894,1
3,4300,2,68539,6461,1215,0
5,5700,1,88214,4772,5092,0
5,7500,1,57255,6315,1417,1
6,3510,2,76206,3659,803,1
5,7735,1,64103,9337,1411,1
7,8450,1,42246,5474,853,0
7,6100,1,78437,5628,3967,0
9,6770,1,85081,5551,2322,1
3,7660,1,80977,7716,1633,1
5,5205,1,62365,6124,728,1
6,6065,2,77537,4458,1974,0
7,5710,1,64000,4254,930,1
4,6470,2,82059,1,2152,0
8,5795,1,86010,4005,2322,1
3,5130,1,70718,6288,920,1
6,10240,1,82579,1,1373,0
5,6400,2,78701,6824,2091,1
3,5700,2,34496,5386,462,0
3,7045,1,79648,10979,686,1
2,7200,2,58092,8714,505,0
5,11100,1,66927,11266,728,0
4,7900,1,71549,10108,1740,0
7,7700,1,78541,7430,1455,1
2,6000,2,87995,7906,1113,0
5,5255,1,78103,5510,803,1
4,6225,1,39942,5306,882,0
3,6600,2,68239,8348,923,1
1,8630,2,43930,11355,482,1
4,8200,1,94800,12424,2351,0
4,6310,2,61251,7140,1411,1
5,10000,1,77619,13137,1623,0
4,10060,1,77099,9807,1155,0
8,3900,2,86796,2848,1283,1
2,7580,2,72510,9887,1155,0
5,3960,2,96737,5280,2351,0
5,5370,2,76756,4424,2208,1
6,5480,2,71942,6897,869,0
3,4500,1,43283,5324,482,1
4,6370,2,40809,6699,975,1
4,6765,1,79116,10635,686,1
3,8000,2,81984,11736,1503,1
7,5200,2,47212,3680,1346,0
5,8000,1,85023,6859,983,1
5,7930,1,92653,9313,1053,0
4,7180,2,61751,8140,1215,1
5,5000,2,80838,4487,1633,1
3,6900,1,53340,7450,837,0
4,5400,2,65285,6889,728,0
8,5215,1,98828,3416,1353,1
4,5700,1,79821,7127,1272,1
3,5900,1,66726,6613,1020,0
3,10000,1,70930,14751,920,0
4,7010,2,83327,7802,2152,0
6,8500,1,81292,7857,1503,1
2,5700,2,50732,7703,1086,1
2,7200,1,50000,8668,693,1
6,7150,2,63334,7440,825,1
8,4250,2,85746,4064,2452,1
3,7705,1,81162,14554,1503,0
6,4900,2,79905,4648,2508,1
7,5690,1,88363,5545,894,1
5,5470,1,51513,4915,1251,1
5,4330,1,73794,4705,569,1
4,5985,1,71132,5902,803,1
3,6160,1,56801,6657,671,1
4,8545,1,80613,10533,1243,0
4,5675,1,77746,6312,1623,1
5,8755,1,67834,8090,1020,0
7,7150,1,74388,7035,2391,1
3,10060,2,68700,11026,1215,0
4,5710,2,55839,4443,505,0
4,5680,1,88064,8371,594,1
9,4675,1,97517,5209,1209,0
1,9435,1,77881,14874,1506,0
6,4790,1,73769,4042,1220,0
4,10025,1,85401,14976,1373,0
6,7300,1,72915,5182,986,1
5,6085,1,86122,6557,1373,0
5,7300,1,62380,7826,825,1
4,6400,2,78859,6385,1974,0
6,4830,1,75041,3481,686,1
7,4900,1,14961,0,882,1
3,9200,2,65814,10641,1215,0
5,4750,1,65786,5068,630,0
3,7235,2,89839,8265,2152,0
6,3980,2,92754,2402,5913,1
2,9225,2,61006,12568,1215,0
8,4850,1,65069,2494,1320,1
4,9600,2,74434,11187,1389,0
7,6020,1,79368,6471,2040,1
2,7100,2,51254,8513,754,0
5,9450,1,77119,9482,803,1
2,7900,1,63791,10167,825,1
5,5195,1,60844,4934,533,1
8,7000,1,84725,6605,2193,1
7,5100,2,70088,4521,1689,0
6,4800,1,68049,3614,1906,0
8,8775,1,96084,6989,2218,1
7,5825,1,95752,6572,1930,1
5,7050,1,75416,7493,803,0
3,7190,2,80984,7903,1763,0
4,4000,1,75004,4085,1155,1
5,5745,2,87362,5691,1503,1
5,6850,1,75090,8476,569,1
3,7710,2,66573,8013,1801,0
7,4075,1,77195,4925,2274,1
5,7710,1,69561,8931,3115,0
5,5955,1,60605,4737,1020,0
5,5940,1,71768,4737,1155,0
8,5145,1,58688,5046,1054,0
5,4975,2,85276,3405,1243,0
8,3310,1,88488,3287,2712,1
3,5430,1,78855,5878,1272,0
5,9400,1,78055,8644,1857,0
6,7085,1,25804,6219,1062,0
5,6925,1,81706,7263,1373,1
8,3200,2,77400,2945,1923,1
4,3500,1,78965,5090,1272,1
5,6035,2,73718,5620,1974,1
4,7725,1,60507,6385,1703,0
2,7000,2,75962,9088,1974,0
5,5650,1,65306,4910,1703,0
8,3195,1,78212,2290,1455,1
6,4740,1,74513,3667,6208,1
2,9000,2,80505,10130,1113,0
2,9045,1,72996,14004,1506,0
3,8000,1,69618,13171,1703,0
5,9195,1,79873,8350,920,1
3,7805,1,75803,8438,1974,1
3,6355,1,62319,7772,728,0
8,4675,1,76020,2581,1220,1
8,3985,1,90371,4371,1209,1
4,5885,1,62008,6037,728,0
5,9275,1,85126,10628,1763,0
4,6485,1,87942,7554,2152,1
6,7715,1,72030,8484,1338,1
7,6170,1,82782,5543,894,1
5,4510,2,82922,4088,1243,0
8,5040,1,66681,4187,1223,1
3,10250,2,86005,11697,594,0
5,6685,2,77309,5323,1974,0
7,7000,1,83621,7441,2452,0
3,5120,1,79917,7313,803,0
4,8500,2,86487,10877,723,1
3,7670,1,86966,10139,2152,0
4,6655,1,72846,8178,569,1
5,7515,2,75334,7646,1506,1
2,8450,2,66399,9265,1020,0
6,6775,3,90554,8371,620,1
6,3915,3,58604,3625,920,0
5,4600,1,70920,1,1155,0
4,6795,1,58631,7610,588,0
4,5670,2,87761,6540,1763,0
6,6200,2,82072,5734,2152,0
5,6535,1,82652,5821,983,0
7,5950,1,86076,4277,2452,1
5,6190,1,83049,7908,2152,1
6,5915,1,60579,6793,825,1
3,7695,1,55675,12514,1169,0
6,7740,1,83869,7088,2582,1
3,6725,1,81248,8677,1243,1
6,4480,1,104971,4985,1930,1
3,6305,1,86289,9081,983,1
3,5700,1,70228,6088,1389,1
4,7500,2,60054,7081,1118,0
3,5935,2,62980,5112,533,0
4,8255,1,70125,7978,686,0
4,6400,1,75732,7656,1974,1
3,6000,2,73998,6813,803,1
5,8040,1,69486,6995,825,1
8,11100,1,86875,7885,1673,0
3,5600,2,80612,7369,853,1
2,7170,1,62441,8177,1703,0
4,4810,1,73198,5009,920,1
5,5340,1,77077,4865,1389,1
3,6050,2,76552,5474,569,0
3,7085,1,41466,6821,623,0
2,7300,1,77333,8946,1272,0
2,7360,1,69330,8682,1020,0
6,6040,1,73734,7423,1506,1
2,5720,2,75157,8704,920,1
3,4700,2,74293,5901,803,0
4,10450,1,81721,14184,2022,1
7,6400,2,51921,4947,1966,1
2,8500,1,49326,9865,834,1
8,6245,1,78538,5250,1103,0
5,5745,2,62143,3426,825,0
3,6090,1,62002,9766,728,0
4,5305,2,35447,4852,762,1
5,6980,1,81005,8064,1893,1
5,7720,1,85510,8662,1503,1
4,7475,2,79802,7802,1974,0
1,8200,1,79904,11583,1974,0
2,7735,1,63832,7484,728,0
2,7200,1,50000,8668,693,1
4,6180,2,60939,5967,1703,0
2,7500,1,73363,7765,1038,0
3,6100,2,65849,7088,1215,1
6,7835,3,70030,7393,1857,1
4,4910,1,72680,5406,1155,0
2,6400,1,51968,8625,754,0
4,6860,1,83008,7068,1243,0
7,4685,1,97014,3470,1641,1
4,5855,2,63357,6699,1215,1
5,6205,2,76401,5645,1389,1
3,7450,1,74139,7989,803,1
3,8075,2,73891,9279,1974,0
6,7655,1,75916,8219,1740,1
8,8050,1,73247,6521,869,1
7,7035,1,59994,5109,1386,0
5,8010,1,74882,8397,1506,1
4,5655,2,71355,6239,1389,0
8,7050,1,89563,6044,894,1
2,7700,1,65190,10639,728,1
3,5110,2,74892,5739,569,1
6,7570,1,71967,7099,1740,1
1,9610,2,65024,11735,923,0
3,5610,3,64977,6501,1215,1
6,9500,1,80906,9707,1113,0
6,5300,1,95789,6936,2218,1
3,7205,1,70742,8190,1974,0
5,9505,1,79224,12115,920,1
6,4455,1,65088,3730,825,1
4,7630,1,91996,10575,1053,0
4,5165,2,61192,6614,825,0
6,3650,1,89505,3857,1803,1
4,6310,2,61251,7140,1411,1
1,11695,1,46734,14068,1187,0
6,4320,2,87901,3855,1933,1
3,5000,2,71138,6512,1389,1
6,9400,1,92005,11562,1918,1
6,6185,2,80192,4388,2152,1
5,10650,1,76299,11188,1038,1
7,5730,1,82750,4769,2452,1
7,5000,2,78138,5556,2508,1
5,4810,1,77768,4989,1155,0
5,7000,1,56828,5845,1500,1
3,7770,1,66893,9678,1313,1
8,4365,3,106565,4000,2390,1
4,3090,1,76491,3961,569,1
7,7500,1,87632,5930,2452,0
6,4510,1,84542,4104,1283,1
1,7885,2,88344,9108,2152,0
4,8835,1,82705,15271,1763,0
4,6425,1,75857,5963,686,0
3,9550,2,79715,11729,686,0
5,7815,1,61500,0,728,1
4,5600,1,56404,5063,505,1
3,6700,2,64528,6852,728,0
5,4200,2,74958,3405,1155,1
8,4330,1,93540,3169,1641,0
2,5720,2,62845,6555,1215,1
2,6765,2,63210,9772,825,0
8,4100,1,92078,3186,2939,1
4,7400,1,87935,9334,1243,0
5,4955,1,81225,5989,983,1
3,7635,1,79590,13904,1506,1
7,6640,1,71383,6653,1220,0
2,7400,2,44528,9772,693,0
3,7250,2,68595,8583,1020,0
6,6650,1,82107,9254,594,1
3,6875,1,89447,8378,2152,1
4,6025,2,65264,6478,923,1
5,6025,2,63484,4551,1703,0
3,7900,2,70957,8263,1974,1
2,8375,2,67669,10613,1703,0
1,8815,2,53547,9718,920,0
4,9500,1,64261,10051,1411,0
3,6000,2,54926,6782,671,0
3,6170,2,79996,6837,803,1
5,8300,1,90202,9524,1774,1
3,9300,2,69741,12362,1411,0
5,8465,1,62883,8172,1118,1
4,5700,2,65209,5058,1215,0
6,7200,1,61014,6525,930,0
7,5315,1,49926,3854,1275,0
7,5125,2,72163,4911,869,0
6,4640,2,60375,3386,1020,0
5,5665,1,78429,6771,920,1
3,5340,1,48132,6420,482,0
4,7655,2,78749,7944,1272,0
3,5600,2,54516,6535,1086,0
3,7220,1,71691,3903,803,0
2,6400,1,79394,12570,1623,0
4,5925,2,67537,5726,1020,1
3,5725,2,51783,6085,505,1
3,5730,1,81590,17053,2282,0
5,5170,2,75492,5469,803,0
3,5850,2,51646,6629,1086,0
5,10255,1,85783,11333,853,1
3,6200,1,72882,7716,1506,1
3,7130,2,77171,9405,1155,0
8,3195,1,78212,2290,1455,1
4,5625,1,49158,5251,623,1
3,8055,2,81233,9050,2152,0
5,6285,1,71471,6406,1272,0
2,10300,3,88442,14044,594,1
4,6105,2,67970,6807,1118,0
5,9505,2,61032,12976,1411,0
7,6190,1,96859,6096,2218,0
6,6540,1,79496,6366,2391,1
7,10400,1,67005,7591,1125,0
7,8950,1,88603,9157,1413,1
4,10800,1,77341,13421,1623,0
6,4455,1,68207,3416,3910,1
6,6700,1,71867,6242,1272,1
3,7435,2,86885,9591,1763,0
4,5500,1,87802,7743,1763,0
3,5000,1,88933,5694,1243,1
5,5625,1,66170,4331,1020,0
1,8000,2,55802,9497,920,0
4,6830,2,81567,7917,1763,0
5,10195,1,83955,11457,853,0
3,7560,1,67566,8438,1703,0
4,6670,1,65983,7620,1313,1
6,4425,1,97459,5680,2351,1
5,7715,2,91991,7715,1630,0
4,8060,1,91584,11562,2351,1
5,6690,2,80424,5491,594,1
6,5470,1,63376,5158,728,1
6,7130,1,86883,6357,1243,1
6,9135,1,95876,10242,1918,0
5,7080,1,80201,7543,1243,1
7,3465,1,107420,6088,1750,1
5,4330,1,82441,4275,594,1
4,5615,1,82602,6926,1373,1
4,7535,1,68174,8084,533,1
5,7600,1,89457,7910,983,1
4,6185,2,38275,4837,462,0
5,10000,1,62498,10668,1606,0
6,5340,1,66363,4182,825,0
4,7175,2,47802,7868,764,1
4,4340,2,82149,4957,1243,0
5,4775,2,49833,6235,975,0
4,4245,2,83562,5150,853,0
2,7250,2,67108,8181,728,1
7,3215,2,70169,2372,1220,1
8,6735,1,90472,6400,1353,1
3,9450,2,62781,11706,1215,0
1,6000,2,42413,6949,975,0
1,7635,2,62420,9318,1020,0
5,3680,1,71395,3762,1389,1
5,3690,1,90181,4018,1053,1
5,2985,2,61609,2821,533,1
6,5755,1,68658,4062,1020,0
4,4330,2,88064,5259,1243,1
3,9545,1,80130,10431,1243,0
7,6615,1,64775,4145,1028,1
4,4810,2,83946,2442,2412,0
5,9900,1,72358,9820,1155,0
4,4900,2,65841,5215,1215,1
2,29795,1,30945,29042,1001,1
3,6490,1,65742,9705,1703,0
7,6140,1,82788,4372,2193,0
4,4335,2,96867,5516,620,0
4,5300,2,68249,6051,1215,0
5,5510,2,89736,3749,1243,1
3,6455,1,47456,5329,834,1
3,7615,2,65937,9689,1703,1
4,6085,2,60023,8552,923,1
4,4940,2,72708,5313,803,1
5,4900,2,42009,6235,975,0
3,5750,2,48644,5324,482,0
6,3975,2,75888,4847,4922,0
3,7695,1,92162,9245,1053,0
4,4850,2,63891,6685,728,1
8,2620,1,87997,2722,1543,0
5,5570,1,77614,6109,1389,0
7,6980,1,86541,6305,1543,1
5,6655,1,74540,7946,1506,0
6,2500,1,103391,4240,1930,1
8,3160,1,72722,3531,1455,1
3,8100,1,67353,10429,1118,0
4,4975,1,67075,4823,825,0
5,4795,2,77463,4465,1155,1
2,7600,2,57663,8892,1500,0
5,6985,2,47729,5508,1116,1
2,6935,1,68600,7600,923,0
4,5900,2,92232,0,1630,0
4,5795,1,79643,7949,1506,1
4,4590,1,73117,5495,920,0
3,7710,1,73001,9697,1974,1
3,6100,2,87558,8334,1113,0
4,7035,1,78175,7712,1740,1
5,6000,1,98399,8220,1341,0
9,4975,1,57260,3221,1800,0
5,4060,2,56901,4337,671,1
6,9615,1,81194,9312,2063,0
7,4330,1,98674,3530,2074,1
4,4845,2,81749,4974,1243,1
4,7165,1,68408,7867,923,1
4,8100,1,74073,6795,1740,1
6,3990,1,84587,3635,1673,1
9,7625,1,97469,6949,1497,1
5,6715,1,65979,7516,1118,0
4,6765,1,79116,10635,686,1
2,9200,2,70987,10583,1389,0
4,6300,2,60362,6307,1411,1
2,7200,2,53883,8513,754,0
0,8510,1,59767,10106,505,0
5,5150,1,87349,4401,983,1
8,3640,1,83663,1308,1803,1
2,7465,2,67975,7618,728,0
4,9455,1,84536,9972,1763,0
4,4795,2,71615,6388,1155,0
4,8240,1,72222,7043,920,0
4,5250,2,66040,6324,1313,0
4,5780,2,85762,8347,1113,1
3,7260,2,82728,9184,2282,1
3,7640,1,67090,12525,1215,1
3,8705,2,59918,8718,920,0
4,5680,2,85561,4588,1763,0
3,6110,1,92236,8391,1774,0
2,7200,2,63666,8551,630,0
3,8340,2,89849,8922,2152,0
4,8665,1,85972,8143,1633,0
4,6655,2,48597,5696,975,1
7,4345,1,65808,4186,1515,0
5,6195,1,80549,6813,1763,1
4,5855,2,77043,5742,1389,0
3,7185,2,72859,10305,1389,0
5,4550,1,85700,5739,853,1
5,4815,1,90938,7033,2639,1
7,3945,1,89445,4280,1543,0
6,5535,2,87104,4691,594,0
4,6300,1,88996,7912,1633,1
5,4200,1,70794,4514,920,0
3,7805,1,81923,11289,1633,0
6,4995,2,86722,5281,853,1
5,4600,2,94850,4865,620,1
6,6625,1,73400,6702,803,1
7,3650,2,97600,4620,5913,1
5,8600,1,81119,9656,2152,0
5,5760,1,72431,5890,1974,1
3,4100,2,80215,4986,853,1
7,5195,1,86262,3962,1543,0
2,8000,1,60265,10343,825,1
4,7370,1,66103,6918,728,1
3,7880,2,51521,11398,837,0
4,5590,2,78293,4903,920,1
2,5325,2,62413,6390,1215,0
4,5265,1,51573,4780,837,1
2,6990,2,89173,8924,853,1
4,6935,1,75357,9068,1389,1
5,4140,2,91888,4931,909,1
2,10245,2,72290,11285,1389,0
3,6305,1,83573,7450,1113,0
4,5995,1,67699,6541,1215,1
3,8300,2,57537,8582,1500,0
5,9385,1,63926,7574,1215,0
6,6100,2,79333,3797,1389,0
4,5395,1,74791,5194,920,0
3,7485,2,64602,7455,825,1
5,4215,1,81948,2720,1633,1
4,6490,2,74968,5636,803,1
6,7265,1,51924,5433,971,1
4,5000,1,42715,4480,553,1
2,6920,1,65231,10148,825,1
7,7150,2,58017,6452,1303,0
4,4560,2,66502,11443,825,0
6,9400,1,77247,9279,1220,1
3,6795,1,72053,12304,1506,1
2,7645,2,67402,8824,1020,0
5,7085,1,88416,8134,2152,1
4,10135,1,89739,11210,1503,0
5,7240,1,91116,9668,1341,0
7,4100,2,85554,3231,1283,0
4,7700,1,71609,8270,920,1
5,5195,1,62827,5182,1215,1
3,8550,1,81261,9917,1633,1
8,7300,2,60478,6525,1320,1
5,5085,2,78212,3155,803,1
6,10200,1,97055,12361,909,1
5,5715,1,74029,4798,1155,1
5,7865,1,69877,8427,825,0
5,8205,2,54277,5182,1500,0
3,4860,2,77826,5578,920,0
4,8640,1,65407,8588,1118,0
5,7740,2,92868,7631,1630,1
3,7170,2,63302,8653,533,0
1,8915,2,53213,11551,505,0
7,5395,2,85877,2813,1543,1
5,4990,1,45490,4837,975,1
5,4175,1,98381,4458,1341,0
4,9005,1,72138,12446,1272,1
3,8465,1,62689,8869,533,0
2,10050,1,81466,13590,2152,0
3,6930,1,70675,8956,1038,1
9,5770,1,88407,4515,1543,1
5,4600,2,75724,4488,1389,1
4,4335,2,66858,4644,728,0
3,7695,2,73348,8037,1623,1
7,4200,1,92172,3176,1641,1
5,6600,1,78295,6123,1740,0
3,4100,1,62187,5350,533,1
3,5755,2,64566,6530,1215,1
7,3970,2,81978,2965,2712,0
3,6500,2,87488,7936,1113,0
4,7000,2,50273,7813,837,0
6,5800,1,87197,5761,2152,1
4,4500,1,68206,4758,533,1
3,5310,1,64600,7482,1020,0
4,7740,1,79762,7732,1974,0
5,4920,2,94184,4955,2351,0
7,3160,1,77943,3579,2508,1
8,4400,1,86945,2316,1543,0
4,4975,1,90332,5732,1341,1
7,6700,1,61708,4613,1515,1
5,4360,1,104202,5480,1930,1
5,8625,1,86275,8912,2152,1
6,7615,2,92672,7664,909,1
7,5405,2,87674,4234,5392,1
8,4100,1,92078,3186,2939,1
5,5960,2,45457,5286,623,0
5,4100,1,85689,4010,723,1
6,9065,1,63859,8451,825,1
7,10125,1,90061,8092,1353,0
5,6335,2,89108,6293,1113,1
2,7400,1,43098,8721,693,1
6,8135,1,84662,0,3035,1
4,9340,1,67975,7874,1020,0
4,7935,2,67219,7674,1215,0
7,7540,1,65210,7255,1125,0
1,7800,2,55129,8654,920,0
1,7750,1,61735,9346,1703,0
4,5195,1,82577,5194,983,0
3,5805,1,61718,5737,825,1
7,7825,1,79387,8487,1103,0
4,6205,1,62603,5435,825,0
3,6950,1,93162,9487,2351,1
5,6700,2,89365,7004,2282,1
5,7700,2,81295,6508,1373,0
8,4515,2,83639,3461,2063,0
6,7300,1,86269,8018,2452,1
4,6650,2,77162,7504,1974,1
3,7210,1,76916,8638,803,0
3,6000,2,49536,6461,975,0
5,5300,2,72720,4491,1155,0
3,8075,2,51881,7013,1251,1
5,4685,1,75246,3938,686,0
3,5700,3,40114,5702,482,1
1,8000,1,47293,8654,834,0
6,4150,1,86332,5067,853,1
4,6405,2,69842,7158,1703,0
7,6285,1,70103,5387,2274,0
3,5700,1,73414,5242,1272,0
8,4200,1,45234,3055,993,1
5,6205,1,75006,5021,803,1
6,6670,1,73987,6742,1155,1
3,6245,2,57018,8138,1251,0
4,8205,2,75140,8937,1506,0
2,10515,2,46218,11646,975,0
5,5800,1,72014,7104,686,0
5,5865,1,51569,4578,754,1
3,6190,2,83185,8300,1373,0
6,6700,1,84613,7543,1543,1
1,7450,1,48222,8419,834,0
5,3675,2,77094,3777,1155,1
5,4530,2,73101,5265,1155,1
8,5015,3,78376,3588,869,0
5,4925,2,84785,4612,2412,1
5,6400,1,61513,7225,630,1
1,8000,2,43584,8448,834,0
4,9800,1,98743,12952,1918,1
7,10225,1,82652,8406,2063,1
5,3510,1,89284,3854,1243,0
3,5350,1,68888,6722,1215,0
7,7765,1,93052,5967,920,0
5,7135,1,73988,7668,1038,0
4,6400,1,76509,6254,1272,0
3,6135,1,72458,7102,803,1
3,7275,2,78315,8643,569,0
5,6650,2,93200,0,1485,1
4,4900,2,72678,5449,1389,1
5,4455,1,95665,4684,1918,1
4,6410,2,88664,11289,853,1
4,5990,2,58938,5283,920,1
7,9200,1,78288,9554,1220,1
2,8530,2,81691,10347,1763,0
2,6500,1,77592,10263,920,1
2,8110,2,91376,9012,2351,0
3,8985,2,89785,9841,853,0
2,6000,2,84068,6520,2282,0
3,7360,2,87338,11360,1503,0
3,7800,1,69943,10987,1118,1
7,4600,2,87897,4617,1153,0
2,7740,2,79991,6593,2091,0
5,5800,1,83570,6346,2412,1
3,5305,1,50805,6528,1086,1
2,7300,2,47019,8562,693,1
4,6180,1,64894,6634,1898,0
3,8070,2,77507,7065,1974,0
4,7100,1,58992,6275,1003,0
9,5595,1,69363,4951,833,1
7,2900,2,92415,3535,920,0
2,7500,2,49250,8582,693,0
4,7315,1,68899,8346,1215,0
4,5955,2,55545,5265,671,0
5,8375,1,85385,8400,2022,1
4,7520,1,88384,8844,1373,0
6,10330,1,79514,10536,1272,0
2,8565,1,90584,12130,1774,1
8,3710,1,87689,4101,894,0
3,6075,1,81754,11572,1763,0
6,4140,1,74723,4030,1806,1
3,9875,2,63016,12160,630,0
5,9555,1,61056,10334,825,0
3,6315,2,47235,8465,764,0
4,9705,1,97152,13515,2206,0
4,6205,1,54224,6718,754,1
1,6900,2,51099,8414,671,0
3,8100,1,65458,8109,1703,0
4,4690,2,69801,5821,923,0
3,8440,2,59673,9780,1086,0
8,3765,1,82602,3544,2712,0
5,6170,2,37482,4797,462,0
8,3485,1,68437,2849,1125,0
5,6715,2,78152,6956,686,0
5,4500,1,84529,4251,1243,1
3,4800,1,70143,5940,1155,0
6,6155,1,79610,7218,2508,0
4,8840,1,73559,11313,1974,0
5,4690,1,69330,4269,1020,1
4,7500,1,76555,7928,1389,1
3,7000,1,58024,8386,671,0
4,9000,1,72088,9445,803,0
1,8700,2,50279,9636,920,0
2,8400,2,56252,8311,505,0
5,7885,1,61733,7012,1118,0
6,3910,1,68224,4605,1215,1
3,7100,2,73887,9217,1974,0
4,5000,1,52314,4694,1251,1
4,6405,2,55474,7633,671,1
4,5900,2,60461,7001,728,0
7,4060,1,58170,3434,1220,0
4,5630,1,72951,5241,1155,1
3,7840,2,86229,9765,2152,0
5,5600,1,69430,5044,728,1
3,6945,1,74036,8184,1974,0
2,7935,1,73181,12835,1155,0
4,3695,1,76613,5931,803,1
4,7350,1,60044,7125,728,1
2,5280,2,24005,7604,642,0
5,4190,1,84446,4685,1503,1
7,3900,1,94704,3660,5913,1
5,5530,1,96072,6625,1485,0
6,5200,1,82257,5399,2063,1
2,8410,1,69768,8687,1703,1
3,6355,1,42240,6669,623,0
5,10105,1,85004,10730,1503,0
1,7800,1,50074,9341,920,1
3,9145,2,82977,11262,594,0
4,4920,2,75247,4449,569,1
3,10015,2,69536,10154,1215,0
6,7165,1,65532,7410,1711,0
7,11035,1,82993,9655,1413,1
6,7135,1,72506,6167,2040,0
7,4735,1,85217,3204,1543,0
7,3915,1,92569,3914,1353,1
4,6920,2,96977,8413,2351,0
2,7400,2,45779,8376,693,0
2,9900,1,49778,14519,553,1
6,5985,1,89293,3938,2412,0
5,10700,1,83812,11321,1373,1
3,7100,2,83734,7880,2282,0
6,10200,1,81164,12171,1153,1
3,5850,2,40465,5942,623,1
